name,distance,latitude,longitude,address,telephone,rating,review_counts,closed
Wynona,621.6441496040122,43.66706,-79.34454,"['819 Gerrard Street E', 'Toronto, ON M4M 1Y8', 'Canada']",+1 416-778-5171,4.5,62,False
Farside,25.89365716893943,43.66585,-79.35182,"['600 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 647-337-7433,4.5,11,False
O’SOMAE,44.9244623576025,43.6653004,-79.3522633,"['357 Broadview Ave', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-461-1072,4.5,30,False
Supreme Taste,62.85194103468644,43.665172,-79.352155,"['351 Broadview Avenue', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-778-8029,5.0,14,False
Oji Seichi,74.39656241869204,43.66509,-79.35265,"['354 Broadview Avenue', 'Toronto, ON M4M 2G9', 'Canada']",+1 416-519-4356,4.0,38,False
Completo,93.07488732397285,43.6648243976782,-79.3521867220123,"['337 Broadview Ave', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-461-0505,4.5,15,False
Wok & Roast Chinese BBQ,65.85389387789638,43.66505,-79.35218,"['349 Broadview Ave', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-461-3811,3.5,106,False
Hermie’s,808.1433798951507,43.65852742206679,-79.3500979,"['701 Queen Street E', 'Toronto, ON M4M 1G6', 'Canada']",+1 416-469-3765,4.5,8,False
Batifole Restaurant,399.69031821465,43.66678,-79.34733,"['744 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 416-462-9965,4.0,84,False
Pho House,91.44520779802227,43.66566,-79.35089,"['625 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 416-778-7888,4.0,83,False
Lady Marmalade,276.43971589181524,43.66319,-79.35134,"['265 Broadview Avenue', 'Toronto, ON M4M 1J3', 'Canada']",+1 647-351-7645,4.0,634,False
Urban House,763.3011255871315,43.6590232165887,-79.3496101722121,"['718 Queen Street E', 'Toronto, ON M4M 1H2', 'Canada']",+1 416-901-9718,4.5,13,False
Que Ling Restaurant,211.38948964560552,43.6658199,-79.34941,"['248 Boulton Avenue', 'Toronto, ON M4M 2K1', 'Canada']",+1 416-778-4038,4.0,94,False
Hanoi 3 Seasons,2.1756208401110446,43.66566953024,-79.352074538076,"['588 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 416-463-9940,3.5,68,False
ēst Restaurant,786.3936332552136,43.6589329977133,-79.3490209814005,"['729 Queen Street E', 'Toronto, ON M4M 1H1', 'Canada']",+1 416-792-1000,4.0,27,False
Dumpling House,74.40620300507511,43.665558,-79.351011,"['619 Gerrard Street E', 'Toronto, ON M4M 1Y2', 'Canada']",+1 416-901-0288,3.5,89,False
Bach Yen,381.24506394716036,43.66684,-79.34756,"['738 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 647-347-8160,4.0,214,False
Mi Mi Restaurant,239.38710855306837,43.66633091253271,-79.34922890000001,"['686A Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 416-778-5948,4.0,138,False
Lamoon Thai Cafe,334.7196539966341,43.66628,-79.34804,"['713 Gerrard St E', 'Toronto, ON J4Y 0K7', 'Canada']",+1 416-469-1477,4.5,13,False
La Vecchia Ristorante,725.2577771497242,43.625476,-79.4774428,"['90 Marine Parade Dr', 'Toronto, ON M8V 4G1', 'Canada']",+1 416-251-5999,3.5,43,False
Eden Trattoria,522.9456798606202,43.62747,-79.47709,"['58 Marine Parade Drive', 'Etobicoke, ON M8V 4G1', 'Canada']",+1 416-255-5588,3.5,164,False
Lume Kitchen and Lounge,1226.5550724019777,43.624227670313026,-79.4844043,"['72 Park Lawn Road', 'Etobicoke, ON M8Y 3H8', 'Canada']",+1 416-255-5863,5.0,3,False
Chiang Mai,1227.1877321354884,43.62459,-79.48498,"['84 Park Lawn Rd', 'Toronto, ON M8Y 0B6', 'Canada']",+1 647-748-8424,4.0,132,False
Veloute Bistro & Catering,195.8467425749283,43.6313790341776,-79.47460124138172,"['2045 Lakeshore Blvd W', 'Etobicoke, ON M8V 2Z6', 'Canada']",+1 416-696-7392,4.0,36,False
Scaddabush,802.8026798771672,43.62499193,-79.47800829,"['122 Marine Parade Drive', 'Toronto, ON M8V 0E7', 'Canada']",+1 416-251-0288,3.0,37,False
Krazy Roll,698.7873039255413,43.6257169,-79.4771852,"['84 Marine Parade Drive', 'Toronto, ON M8V 0B7', 'Canada']",+1 647-352-2270,4.5,47,False
Huevos Gourmet,986.3423454360661,43.6227219,-79.4792354,"['160 Marine Parade Dr', 'Unit #9', 'Toronto, ON M8V 4G1', 'Canada']",+1 416-253-1390,4.0,4,False
Gravity Pizza Cafe & Starbucks,574.2220068993049,43.62707994326507,-79.4770731660624,"['58 Marine Parade Drive', 'Toronto, ON M8V 4G1', 'Canada']",+1 416-201-7070,4.5,3,False
Mero's Hot Chicken,1034.3660334885499,43.623707752894326,-79.48042372142639,"['2183 Lake Shore Boulevard W', 'Toronto, ON M8V 1A2', 'Canada']",,4.0,6,False
Casa Boho,622.3229173776289,43.62652114848653,-79.47708916745505,"['62 Marine Parade Drive', 'Unit 1', 'Etobicoke, ON M8V 0B7', 'Canada']",+1 416-251-8880,4.5,2,False
Sunset Grill,1243.0982398813144,43.6226144813711,-79.4826410942246,"['2214 Lake Shore Blvd W', 'Etobicoke, ON M8V 0E3', 'Canada']",+1 416-252-2777,4.0,15,False
Marine Shawarma,1013.996175829866,43.62309862056929,-79.47880081904908,"['160 Marine Parade Drive', 'Unit 8', 'Toronto, ON M8V 4G1', 'Canada']",+1 416-255-8787,4.0,7,False
Cafe Cocoa Boulangerie,522.9456798606202,43.62747,-79.47709,"['58 Marine Parade Drive', '(Park Lawn and Lake Shore beside Eden Trattoria)', 'Etobicoke, ON M8V 4G1', 'Canada']",+1 416-901-8582,2.5,35,False
BB Cafe,642.1206481169264,43.626333,-79.4771567,"['78 Marine Parade Drive', 'Etobicoke, ON M8V 0B7', 'Canada']",+1 416-505-5855,3.0,8,False
Freshii,1264.0822855951935,43.6230352002461,-79.4815190668547,"['8 Park Lawn Road', 'Toronto, ON M8V 1A4', 'Canada']",+1 437-317-5639,3.0,4,False
CB Bottega,766.553071470054,43.63761,-79.47437,"['29 Ripley Avenue', 'Toronto, ON M6S 3P2', 'Canada']",+1 416-762-6292,0.0,0,False
Bento Sushi,1199.1013921025888,43.62261,-79.48218,"['2208 Lakeshore Boulevard W', 'Etobicoke, ON M8V 1A4', 'Canada']",,0.0,0,False
Vozul Foods,1144.0103347173422,43.62297,-79.48121,"['Lakeshore blvd and parklawn', 'Toronto, ON M8V', 'Canada']",+1 226-977-7826,0.0,0,False
Pizza Pizza,746.7047663964944,43.6296887689957,-79.4813894544586,"['125 The Queensway', 'Unit B3', 'Etobicoke, ON M8Y 1H6', 'Canada']",+1 416-967-1111,3.0,2,False
La Vecchia Ristorante,414.9516201698503,43.625476,-79.4774428,"['90 Marine Parade Dr', 'Toronto, ON M8V 4G1', 'Canada']",+1 416-251-5999,3.5,43,False
Chiang Mai,416.51575202804617,43.62459,-79.48498,"['84 Park Lawn Rd', 'Toronto, ON M8Y 0B6', 'Canada']",+1 647-748-8424,4.0,132,False
Lume Kitchen and Lounge,386.4688683207283,43.624227670313026,-79.4844043,"['72 Park Lawn Road', 'Etobicoke, ON M8Y 3H8', 'Canada']",+1 416-255-5863,5.0,3,False
Eden Trattoria,638.0761965884219,43.62747,-79.47709,"['58 Marine Parade Drive', 'Etobicoke, ON M8V 4G1', 'Canada']",+1 416-255-5588,3.5,164,False
Scaddabush,337.4315245194702,43.62499193,-79.47800829,"['122 Marine Parade Drive', 'Toronto, ON M8V 0E7', 'Canada']",+1 416-251-0288,3.0,37,False
La Vinia,926.5747409730282,43.6164551,-79.4880219,"['2350 Lakeshore Boulevard W', 'Toronto, ON M8V 1B8', 'Canada']",+1 647-748-2350,4.0,74,False
Mero's Hot Chicken,141.03859833533483,43.623707752894326,-79.48042372142639,"['2183 Lake Shore Boulevard W', 'Toronto, ON M8V 1A2', 'Canada']",,4.0,6,False
Krazy Roll,441.25697928690084,43.6257169,-79.4771852,"['84 Marine Parade Drive', 'Toronto, ON M8V 0B7', 'Canada']",+1 647-352-2270,4.5,47,False
Huevos Gourmet,165.46524689712012,43.6227219,-79.4792354,"['160 Marine Parade Dr', 'Unit #9', 'Toronto, ON M8V 4G1', 'Canada']",+1 416-253-1390,4.0,4,False
Sunset Grill,190.6832164722404,43.6226144813711,-79.4826410942246,"['2214 Lake Shore Blvd W', 'Etobicoke, ON M8V 0E3', 'Canada']",+1 416-252-2777,4.0,15,False
Marine Shawarma,139.86185189826418,43.62309862056929,-79.47880081904908,"['160 Marine Parade Drive', 'Unit 8', 'Toronto, ON M8V 4G1', 'Canada']",+1 416-255-8787,4.0,7,False
Sugar & Spice Ice Cream Spot,278.3638762696896,43.62100409758518,-79.483113437891,"['2240 Lake Shore Blvd W', 'Toronto, ON M8V 0B1', 'Canada']",,4.0,2,False
Two Brothers,852.2453401549662,43.6171351,-79.48792089999999,"['2324 Lake Shore Boulevard W', 'Toronto, ON M8V 1B6', 'Canada']",,4.0,7,False
Pizzeria Oro di Napoli,766.8809999929392,43.6176647,-79.4871532,"['2312 Lakeshore Boulevard W', 'Toronto, ON M8V 1B5', 'Canada']",+1 416-316-0606,4.0,63,False
Veloute Bistro & Catering,1093.8203555656519,43.6313790341776,-79.47460124138172,"['2045 Lakeshore Blvd W', 'Etobicoke, ON M8V 2Z6', 'Canada']",+1 416-696-7392,4.0,36,False
Gravity Pizza Cafe & Starbucks,576.7100837789988,43.62707994326507,-79.4770731660624,"['58 Marine Parade Drive', 'Toronto, ON M8V 4G1', 'Canada']",+1 416-201-7070,4.5,3,False
U-Know Sushi,969.104071836046,43.6302918717534,-79.485518966271,"['170 The Queensway', 'Toronto, ON M8Y 1H8', 'Canada']",+1 416-901-9311,4.0,41,False
Rocco's Plum Tomato,965.2605096336275,43.63046,-79.48508,"['164 The Queensway', 'Etobicoke, ON M8Y 1J2', 'Canada']",+1 416-255-5081,3.5,53,False
Casa Boho,521.2707259152434,43.62652114848653,-79.47708916745505,"['62 Marine Parade Drive', 'Unit 1', 'Etobicoke, ON M8V 0B7', 'Canada']",+1 416-251-8880,4.5,2,False
FBI PIZZA,886.9454405674252,43.616765,-79.488022,"['2336 Lake Shore Boulevard W', 'Toronto, ON M8V 1B8', 'Canada']",+1 416-251-0101,3.5,135,False
Fieramosca,95.33058651143578,43.66963,-79.39719,"['36A Prince Arthur Avenue', 'Toronto, ON M5R 1A9', 'Canada']",+1 416-323-0636,4.5,114,False
The Oxley,438.48050164648686,43.67059,-79.39304,"['121 Yorkville Avenue', 'Toronto, ON M5R 1C4', 'Canada']",+1 647-348-1300,4.0,184,False
Gyubee Japanese Grill - Bloor,349.8013659122146,43.66716,-79.40047,"['335 Bloor Street W', 'Toronto, ON M5S 1W7', 'Canada']",+1 416-551-9767,4.0,319,False
Rasa,904.5043028453114,43.6627752,-79.4039682,"['196 Robert Street', 'Toronto, ON M5S 2K8', 'Canada']",+1 647-350-8221,4.5,329,False
Clay Restaurant,468.63339020289345,43.66798,-79.39347,"['111 Queens Park', '3rd Floor', 'Toronto, ON M5S 2C7', 'Canada']",+1 416-586-8086,4.0,22,False
156 Cumberland,412.8485463826154,43.67004,-79.3933,"['156 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",+1 416-901-3886,4.5,24,False
Trattoria Nervosa,604.858993693647,43.67101,-79.39104,"['75 Yorkville Avenue', 'Toronto, ON M5R 1B8', 'Canada']",+1 416-961-4642,4.0,411,False
Opus Restaurant,123.1899776049927,43.66921,-79.3972299,"['37 Prince Arthur Avenue', 'Toronto, ON M5R 1B2', 'Canada']",+1 416-921-3105,4.0,74,False
Guksu,635.2880907294477,43.66437,-79.40062,"['364 Huron Street', 'Toronto, ON M5S 2G4', 'Canada']",,5.0,2,False
Joni Restaurant,281.8319578300368,43.66919,-79.39471,"['4 Avenue Road', 'Park Hyatt', 'Toronto, ON M5R 2E8', 'Canada']",+1 647-948-3130,4.0,16,False
Bar Mercurio,318.3394217599408,43.6674817706316,-79.4006463811387,"['270 Bloor Street W', 'Toronto, ON M5S 1V8', 'Canada']",+1 416-960-3877,3.5,57,False
Ristorante Sotto Sotto,458.61585847070864,43.67374,-79.39646,"['120 Avenue Road', 'Toronto, ON M5R 2H4', 'Canada']",+1 416-962-0011,4.0,129,False
Osteria Giulia,517.769872175116,43.67431,-79.39668,"['134 Avenue Road', 'Toronto, ON M5R 2H6', 'Canada']",+1 416-964-8686,4.5,38,False
Zaad,604.3578069722334,43.66672,-79.40455,"['348 Bloor Street West', 'Toronto, ON M5S 1W9', 'Canada']",+1 647-347-9223,4.5,60,False
LA LA Bakeshop,599.0830317913413,43.6670868,-79.4011304,"['346 A Bloor Street W', 'Toronto, ON M5S 1W9', 'Canada']",+1 416-735-2501,4.5,36,False
Bar Reyna,408.1261690289613,43.6700299,-79.39335,"['158 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",+1 647-748-4464,3.5,146,False
Kibo Secret Garden,415.3289543139287,43.6700657,-79.3932832,"['154 Cumberland Street', 'Upper Level', 'Toronto, ON M5R 1A8', 'Canada']",+1 416-519-4580,4.0,32,False
Signatures Restaurant,211.55483119208543,43.66871,-79.39636,"['220 Bloor St W', 'Toronto, ON M5S 1W2', 'Canada']",+1 416-960-5200,3.5,13,False
Amal,505.7472955374332,43.66875,-79.39235,"['131 Bloor Street W', '2nd Floor', 'Toronto, ON M5S 3L7', 'Canada']",+1 416-551-9929,3.5,83,False
Playa Cabana,712.9776750475193,43.6759577692695,-79.4011840224266,"['111 Dupont Street', 'Toronto, ON M5R 1V4', 'Canada']",+1 416-929-3911,4.0,475,False
Hermie’s,106.49961566221218,43.65852742206679,-79.3500979,"['701 Queen Street E', 'Toronto, ON M4M 1G6', 'Canada']",+1 416-469-3765,4.5,8,False
ēst Restaurant,120.76069643105062,43.6589329977133,-79.3490209814005,"['729 Queen Street E', 'Toronto, ON M4M 1H1', 'Canada']",+1 416-792-1000,4.0,27,False
The Comrade,191.39075076944286,43.659392263038,-79.347948327349,"['758 Queen Street E', 'Toronto, ON M4M 1H4', 'Canada']",+1 416-778-9449,4.0,87,False
Urban House,76.06506344731378,43.6590232165887,-79.3496101722121,"['718 Queen Street E', 'Toronto, ON M4M 1H2', 'Canada']",+1 416-901-9718,4.5,13,False
Prohibition Social House,64.24600289102533,43.65894,-79.35041,"['696 Queen Street E', 'Toronto, ON M4M 1G9', 'Canada']",+1 416-792-4499,3.5,17,False
Gusto 501,912.7126776594903,43.65464,-79.3595,"['501 King Street E', 'Toronto, ON M5A 1L9', 'Canada']",+1 416-477-5647,4.0,67,False
The Broadview Bistro Bar,57.04621588797755,43.65896752197568,-79.3501888,"['106 Broadview Avenue', 'Toronto, ON M4M 2G1', 'Canada']",+1 416-362-8439,4.0,1,False
Dine & Dim,690.2730176686684,43.6656274,-79.3506883,"['633 Gerrard St E', 'Toronto, ON M4M 1Y2', 'Canada']",+1 416-463-8778,4.5,28,False
White Lily Diner,100.35421874118563,43.65881,-79.3511599,"['678 Queen Street E', 'Toronto, ON M4M 1G8', 'Canada']",+1 416-901-7800,4.5,147,False
La Carnita,234.89953166282174,43.6596718,-79.3473892,"['780 Queen Street E', 'Toronto, ON M4M 1H4', 'Canada']",+1 647-344-0780,3.5,130,False
The Civic At the Broadview Hotel,56.27968224019818,43.6589787518921,-79.350162238471,"['106 Broadview Avenue', 'Toronto, ON M4M', 'Canada']",+1 416-362-8439,3.0,28,False
Isaan Der,102.64238423244402,43.659162028754686,-79.34912266011887,"['730 Queen St E', 'Toronto, ON M4M 1H2', 'Canada']",+1 416-465-0100,4.0,24,False
Tabule Middle Eastern Cuisine,309.88250538540217,43.659652,-79.346481,"['810 Queen Street  E', 'Toronto, ON M4M 1H7', 'Canada']",+1 416-465-2500,4.0,202,False
Eastside Social,927.9133934498025,43.661432,-79.339113,"['1008 Queen Street E', 'Toronto, ON M4M 1K1', 'Canada']",+1 416-461-5663,4.5,81,False
Souk Tabule,709.1266687142529,43.653832,-79.354442,"['494 Front Street E', 'Toronto, ON M5A 1H7', 'Canada']",+1 416-583-5914,4.5,125,False
Lady Marmalade,425.5864390348273,43.66319,-79.35134,"['265 Broadview Avenue', 'Toronto, ON M4M 1J3', 'Canada']",+1 647-351-7645,4.0,634,False
Ladybug Wine Bar,632.6781581445761,43.65659296654089,-79.35710929334164,"['514 King Street E', 'Toronto, ON M5A 1M1', 'Canada']",,5.0,3,False
Wynona,957.3923085432045,43.66706,-79.34454,"['819 Gerrard Street E', 'Toronto, ON M4M 1Y8', 'Canada']",+1 416-778-5171,4.5,62,False
Frankie's,587.3274682712545,43.66054,-79.343175,"['892 Queen Street E', 'Toronto, ON M4M 1J3', 'Canada']",,4.0,39,False
Completo,613.8192123093721,43.6648243976782,-79.3521867220123,"['337 Broadview Ave', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-461-0505,4.5,15,False
The Commoner,279.9847547938009,43.65191,-79.44797,"['2067 Dundas Street W', 'Toronto, ON M6R', 'Canada']",+1 647-351-2067,4.0,61,False
The Ace,512.3560716088466,43.646122,-79.448823,"['231A Roncesvalles Avenue', 'Toronto, ON M6R 2L6', 'Canada']",+1 416-792-7729,4.0,196,False
Barque Smokehouse,291.9639902505014,43.6480097,-79.4496592,"['299 Roncesvalles Avenue', 'Toronto, ON M6R 2M3', 'Canada']",+1 416-532-7700,4.0,524,False
Bacan,67.22701210196077,43.6501,-79.4502,"['369 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada']",+1 416-535-2222,3.5,20,False
Cafe Tibet Bar & Grill,41.08937565146867,43.65082,-79.45104,"['390 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada']",+1 416-792-9258,4.5,22,False
Konia,58.00792346683326,43.650988,-79.45063,"['403 Roncesvalles Avenue', 'Toronto, ON M6R 2N1', 'Canada']",+1 647-347-9570,3.5,4,False
La Cubana,46.250792522814855,43.65087,-79.45106,"['392 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada']",+1 416-538-7500,3.5,231,False
Dil Se Indian Restaurant & Bar,150.17013049076849,43.649281957944154,-79.45001314113922,"['335 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada']",+1 416-532-4141,4.5,21,False
Gold Standard,34.49483876108676,43.65056,-79.45043,"['385 Roncesvalles Avenue', 'Toronto, ON M6R 2N1', 'Canada']",,4.0,27,False
Bawara,684.8609322310904,43.65632,-79.45387,"['1570 Bloor St W', 'Toronto, ON M5G 1S4', 'Canada']",+1 416-532-2323,4.5,12,False
Inter Steer Tavern,92.09330072568024,43.6498599,-79.45012,"['357 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada']",+1 416-588-8054,3.5,26,False
Tacos Baby J,59.134084473030256,43.65014773849575,-79.45028180000001,"['371 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada']",+1 416-533-5788,1.5,2,False
Café Polonez,629.2162056583492,43.64514,-79.44831,"['195 Roncesvalles Avenue', 'Toronto, ON M6R 2L5', 'Canada']",+1 416-532-8432,4.5,289,False
Pizzeria Defina,216.77597586807525,43.64875,-79.44955,"['321 Roncesvalles Ave', 'Toronto, ON M6R 2M6', 'Canada']",+1 416-534-4414,4.0,151,False
Musoshin Ramen,335.59478298615517,43.6533636,-79.4521349,"['9 Boustead Ave', 'Toronto, ON M6R 1Y7', 'Canada']",+1 416-537-3588,4.0,36,False
EAT BKK Thai Kitchen Roncy,136.78552100961664,43.65165,-79.45136,"['414 Roncesvalles Avenue', 'Toronto, ON M6R 2N2', 'Canada']",+1 416-538-8988,4.0,8,False
Cafe Pho Nho,315.55238177324463,43.65219,-79.44751,"['2060 Dundas Street W', 'Toronto, ON M6R 1W9', 'Canada']",+1 416-531-2282,3.5,80,False
Ding-A-Wing,41.77413589516862,43.65084,-79.45053,"['397 Roncesvalles Ave', 'Toronto, ON M6R 2N1', 'Canada']",+1 416-546-1431,4.5,11,False
Round the Horn,161.393164406627,43.6491941550031,-79.4499439001083,"['331 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada']",+1 416-785-2123,3.5,19,False
Birria Catrina,861.452003784299,43.643151,-79.447597,"['131 Roncesvalles Avenue', 'Toronto, ON M6R 2L2', 'Canada']",+1 647-532-7104,4.5,6,False
Afrobeat Kitchen,64.09192734979811,43.640425,-79.438448,"['1510 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada']",,5.0,4,False
Nuna Kitchen & Bar,662.4599666899421,43.64154,-79.43112,"['1265 Queen Street W', 'Toronto, ON M6K 1L4', 'Canada']",+1 416-538-6335,4.5,23,False
Himalayan Kitchen,25.68189900603515,43.6403,-79.43889,"['1526 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada']",+1 416-536-4138,4.5,149,False
Islas Filipino BBQ and Bar,448.4215836871883,43.6393,-79.4446,"['1690 Queen Street W', 'Toronto, ON M6R 1B3', 'Canada']",+1 416-533-0777,4.5,87,False
Skyline Restaurant,336.9279122155619,43.64109,-79.4351499,"['1426 Queen Street W', 'Toronto, ON M6K 1L9', 'Canada']",+1 416-536-3682,4.0,72,False
Daol Korean Restaurant,401.2896632639526,43.64095574586912,-79.43433107552697,"['1345 Queen St W', 'Toronto, ON M6K 2S1', 'Canada']",,5.0,8,False
Loga's Corner,263.6338431924909,43.64053,-79.43597,"['216C Close Avenue', 'Toronto, ON M6K 2V5', 'Canada']",+1 647-761-0965,4.5,172,False
Simpl Things,404.559428479147,43.640843,-79.434269,"['269 Dunn Avenue', 'Toronto, ON M6K 2S1', 'Canada']",+1 647-872-6402,4.0,5,False
Clandestino wine bar,178.53902915310064,43.6397432129,-79.4413259625,"['1592 Queen Street W', 'Toronto, ON M6R 1A8', 'Canada']",+1 416-792-2494,4.5,23,False
Norling,58.51956749022132,43.64035185125108,-79.4385082,"['1512 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada']",+1 416-532-2877,4.0,72,False
Garleek Kitchen,88.43545362311387,43.64046,-79.43811,"['1500 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada']",+1 416-551-0929,4.5,52,False
The MoMo House,347.893977272409,43.64119,-79.43505,"['1422 Queen Street W', 'Toronto, ON M6K 1L9', 'Canada']",+1 416-588-8887,4.5,34,False
The Original's Dining Lounge,443.7714451173609,43.6365992,-79.437011,"['160 Springhurst Avenue', 'Toronto, ON M6K 1C2', 'Canada']",+1 416-532-2908,5.0,5,False
Guu Izakaya Toronto,678.5356250945018,43.6418673011168,-79.4310904074585,"['1314 Queen Street W', 'Toronto, ON M6K 1L4', 'Canada']",+1 647-351-1314,4.0,153,False
Food & Liquor,221.88557085697627,43.6396914930533,-79.4418681207147,"['1610 Queen Street W', 'Toronto, ON M6R 1A8', 'Canada']",+1 647-748-7113,4.0,21,False
Dave's Hot Chicken,133.10882275333114,43.64003,-79.44083,"['1582 Queen Street W', 'Toronto, ON M6R 1A6', 'Canada']",+1 416-546-3776,3.5,62,False
Birria Catrina,741.8047451423286,43.643151,-79.447597,"['131 Roncesvalles Avenue', 'Toronto, ON M6R 2L2', 'Canada']",+1 647-532-7104,4.5,6,False
Little Tibet  Restaurant,91.2724866964545,43.6401,-79.438,"['1449A Queen Street W', 'Toronto, ON M6R 1A1', 'Canada']",+1 416-532-9728,4.5,26,False
OM Restaurant and Bar,128.90506408775167,43.6402,-79.43756,"['1439 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada']",+1 416-532-3901,4.0,52,False
Kaminari Ramen Bar,636.482376357327,43.64174720049835,-79.43158686161041,"['1330 Queen Street W', 'Toronto, ON M6K 1L4', 'Canada']",,5.0,3,False
Nuna Kitchen & Bar,405.633089478644,43.64154,-79.43112,"['1265 Queen Street W', 'Toronto, ON M6K 1L4', 'Canada']",+1 416-538-6335,4.5,23,False
Daol Korean Restaurant,396.8286627770654,43.64095574586912,-79.43433107552697,"['1345 Queen St W', 'Toronto, ON M6K 2S1', 'Canada']",,5.0,8,False
